PassengerId,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Pclass,Embarked,Survived,Cabin
5088,"Rhodes, Miss. Carrie",female,41,0,0,LINE 77886,21.9846,2,C,1,
5089,"Thompson, Mr. David",male,49.7,3,0,C.A. 23209,35.8533,2,S,0,
5090,"Khan, Dr. Paula",female,19.6,0,1,LINE 34925,30,3,S,0,
5091,"Webb, Mr. Andrew",male,44.4,0,1,W.E.P. 69756,300,1,C,0,E10
5092,"Garcia, Mr. Daniel",male,60,0,0,A/ 18063,54.4111,1,Q,0,B146
5093,"Smith, Lady. Elizabeth",female,48.5,0,0,C.A. 46202,52.4217,1,S,1,
5094,"Phillips, Rev. Louis",male,45.3,0,0,STON/O 54846,139.8764,1,S,0,A56
5095,"Roberson, Major. Harold",male,15.1,0,0,LINE 57472,25.844,3,S,0,
5096,"Nash, Mrs. Heather",female,39.3,0,1,C.A. 18667,20.122,3,S,1,
5097,"Davis, Mrs. Monica",female,43.9,0,0,C.A. 46394,113.9719,1,S,1,C31
5098,"Townsend, Countess. Kimberly",female,16.6,3,0,A/ 47825,203.9555,1,S,1,
5099,"Campos, Countess. Angela",female,27.8,0,0,W.E.P. 94587,44.3501,1,S,1,E85
5100,"Williams, Mr. Michael",male,34.3,0,0,LINE 85333,68.7598,1,S,0,A138
5101,"Hill, Miss. Jennifer",female,31.1,0,1,W.E.P. 26608,26.1335,2,C,1,
5102,"Novak, Dr. Shawn",male,27,0,1,C.A. 33281,38.2519,2,S,0,
5103,"Gordon, Sir. Martin",male,39,0,0,C.A. 81908,64.7092,1,Q,1,E105
5104,"Robinson, Major. Robert",male,33.3,0,1,PC 69379,13.6415,2,S,0,
5105,"Martin, Dr. Latoya",female,12.7,1,1,SOTON/OQ 63633,209.9253,1,C,1,D22
5106,"Robinson, Sir. Matthew",male,30.3,2,0,SOTON/OQ 21177,53.3075,1,C,1,
5107,"Allen, Major. Jason",male,21.9,1,0,STON/O 31596,16.1801,2,S,0,
5108,"Higgins, Col. Nicholas",male,45.7,0,0,A/ 18491,21.8105,2,S,0,
5109,"Cooper, Major. Benjamin",male,50.8,0,0,W.E.P. 53232,39.0836,1,Q,0,
5110,"Finley, Dr. Hunter",male,8.4,0,0,LINE 82127,110.4768,1,S,1,E80
5111,"Reyes, Sir. Mark",male,32.9,0,0,PC 86721,140.2867,1,S,0,
5112,"Potter, Rev. James",male,49.6,1,0,STON/O 66913,245.8217,1,Q,1,D26
5113,"Coleman, Major. James",male,42.3,0,1,STON/O 19450,22.9119,3,C,0,
5114,"Cook, Rev. Matthew",male,44.6,0,1,C.A. 15817,20,1,C,0,D116
5115,"Hernandez, Col. Steven",male,35.2,0,0,PC 41555,27.5222,3,S,0,
5116,"Davis, Lady. Jennifer",female,29.4,0,1,C.A. 60483,10,2,C,1,
5117,"Warren, Major. Jonathan",male,31.5,0,1,LINE 15202,79.3583,1,S,0,B78
5118,"Powell, Rev. Jonathan",male,58.5,0,0,PC 87372,133.7888,1,S,0,C9
5119,"Sweeney, Countess. Crystal",female,39.7,1,0,SOTON/OQ 73767,197.0593,1,S,1,E49
5120,"Small, Col. Daryl",male,34,0,0,SOTON/OQ 12168,63.4982,1,S,1,E35
5121,"Miles, Lady. Madeline",female,25,0,0,STON/O 74080,20,1,S,1,
5122,"Ayala, Dr. Timothy",male,65.9,2,1,SOTON/OQ 30445,136.5489,1,S,1,
5123,"Bird, Miss. Angela",female,19.7,1,0,STON/O 33482,14.7925,2,Q,1,
5124,"Lyons, Rev. John",male,37.9,0,0,W.E.P. 87033,84.0419,1,C,1,A32
5125,"Mitchell, Dr. Shannon",female,52.7,0,0,PC 42381,35.1853,2,S,1,
5126,"Curry, Mr. Bryan",male,53.4,0,0,C.A. 94765,56.1729,1,S,0,C149
5127,"Black, Sir. Juan",male,46.5,0,0,A/ 20860,14.5505,3,S,0,
5128,"Henderson, Mr. Mark",male,27.7,0,0,PC 52427,13.4983,2,S,0,
5129,"Young, Rev. Andrew",male,52.9,0,0,C.A. 22778,130.6355,1,S,1,B83
5130,"Brown, Rev. Matthew",male,39.6,0,1,C.A. 72979,21.2385,1,S,0,E133
5131,"Black, Mrs. Heather",female,13.3,2,0,SOTON/OQ 61281,117.3354,1,Q,1,B73
5132,"King, Mrs. Mary",female,17.9,0,1,LINE 89555,28.3921,2,S,1,
5133,"Green, Major. Michael",male,27,1,0,PC 41793,10,2,S,0,
5134,"Cannon, Dr. Kyle",male,39.6,0,1,A/ 58808,62.9205,1,Q,1,A30
5135,"Gates, Dr. Michael",male,44,0,1,LINE 89711,20,1,S,0,A110
5136,"Tran, Mrs. Nicole",female,26.8,0,0,A/ 27150,193.378,1,Q,1,
5137,"Beck, Rev. Sean",male,38.9,0,0,STON/O 84320,13.8612,3,C,0,
5138,"Crawford, Sir. Alexander",male,28.2,1,1,LINE 32951,135.3482,1,S,0,A117
5139,"Austin, Col. Michael",male,18.5,0,0,PC 62272,33.3511,2,S,1,
5140,"Caldwell, Rev. Jason",male,71,0,2,STON/O 70044,211.7804,1,C,1,
5141,"Reese, Col. Matthew",male,8.9,2,0,SOTON/OQ 69593,44.5339,2,S,0,
5142,"Soto, Rev. Evan",male,5,0,0,W.E.P. 53648,288.739,1,S,0,C121
5143,"Jones, Miss. Christina",female,25.5,2,0,A/ 79877,219.772,1,S,1,
5144,"Barrera, Dr. Nicole",female,21.8,0,0,LINE 33492,205.1574,1,S,1,A46
5145,"Herman, Countess. Samantha",female,20.4,0,0,SOTON/OQ 44805,10,2,S,1,
5146,"Brown, Miss. Lindsay",female,31.2,1,0,SOTON/OQ 44988,130.8798,1,S,1,D137
5147,"Adkins, Rev. Michael",male,57.9,1,0,W.E.P. 20125,20,1,S,0,D37
5148,"Cole, Miss. Miranda",female,35.2,0,0,W.E.P. 19485,102.9878,1,S,1,A54
5149,"Wilson, Miss. Karen",female,15.5,1,0,A/ 54162,169.5031,1,S,1,
5150,"Lewis, Mrs. Megan",female,43.5,1,0,LINE 77222,5,3,S,1,
5151,"Le, Mrs. Susan",female,9.5,0,0,SOTON/OQ 41985,65.2039,1,S,1,B12
5152,"Roach, Sir. Paul",male,28.8,2,0,A/ 84873,30,3,S,0,
5153,"Ellis, Miss. Robin",female,11.5,0,1,LINE 17465,13.5105,2,S,1,
5154,"Fischer, Major. Shannon",male,24.6,1,0,W.E.P. 25228,174.933,1,C,0,A17
5155,"Ramirez, Miss. Susan",female,12.4,1,0,W.E.P. 39310,26.3745,3,S,0,
5156,"Adams, Rev. Alec",male,26.8,0,0,A/ 23225,19.6109,3,S,0,
5157,"Smith, Mr. Daniel",male,37.2,0,0,SOTON/OQ 86076,114.1993,1,S,1,E136
5158,"Bradley, Lady. Sarah",female,22.7,0,0,LINE 51815,19.8484,2,S,1,
5159,"Soto, Dr. Walter",male,41,0,1,STON/O 38123,54.0421,1,C,0,D91
5160,"Hughes, Dr. Scott",male,25.4,1,0,C.A. 53314,162.8451,1,S,1,C33
5161,"Salinas, Dr. Alexis",female,52.4,0,0,PC 86535,54.1387,1,S,1,C94
5162,"Perez, Sir. Alexander",male,52.1,1,0,LINE 10590,10,2,S,1,
5163,"Chavez, Sir. Daniel",male,56.2,0,2,LINE 14291,141.5875,1,S,0,
5164,"Smith, Mr. Justin",male,42.9,1,1,LINE 11346,31.2265,1,S,1,
5165,"Oneill, Dr. Craig",male,5,0,0,A/ 18452,10,2,S,0,
5166,"Melendez, Major. Richard",male,22.5,0,0,A/ 96316,9.8396,3,S,1,
5167,"Franklin, Dr. Amber",female,8.4,0,0,STON/O 14710,5,3,S,1,
5168,"Jones, Rev. Sean",male,40.8,2,0,W.E.P. 97271,158.0401,1,S,0,
5169,"Orr, Dr. Jennifer",female,25.6,1,1,STON/O 20565,30,3,S,0,
5170,"Ali, Countess. Taylor",female,24.2,0,0,W.E.P. 47311,5,3,S,0,
5171,"Sanchez, Countess. Destiny",female,55.1,0,0,C.A. 23440,10,2,S,1,
5172,"Liu, Dr. Laura",female,26.3,3,0,W.E.P. 11162,20,1,S,1,D19
5173,"Rivera, Col. Kenneth",male,32.6,1,0,PC 75836,25.4521,3,S,0,
5174,"Meyer, Col. Aaron",male,26.4,0,0,PC 43663,20,1,C,0,A144
5175,"Hamilton, Major. Christian",male,31.1,0,0,C.A. 17960,30,3,S,0,
5176,"Medina, Major. Robert",male,68.2,2,0,C.A. 45639,39.5559,1,Q,1,
5177,"Ruiz, Dr. Michael",male,50.3,1,0,LINE 76341,234.5383,1,Q,0,B86
5178,"Petty, Miss. Faith",female,52.7,1,0,STON/O 18807,145.1725,1,S,1,
5179,"Richardson, Dr. Steven",male,27.7,3,0,STON/O 74137,129.5025,1,C,0,E137
5180,"Mcdonald, Lady. Lindsey",female,28.7,2,0,STON/O 72561,11.4863,3,S,0,
5181,"Sheppard, Lady. Brittany",female,18.2,2,1,PC 45311,10,2,S,1,
5182,"Taylor, Rev. Malik",male,21.2,0,0,W.E.P. 28043,32.4472,2,S,0,
5183,"Myers, Dr. Courtney",female,40.7,0,1,W.E.P. 81536,196.3566,1,S,1,C2
5184,"Beard, Dr. Tricia",female,41.9,0,1,C.A. 64253,26.7271,3,S,1,
5185,"Wise, Sir. Joshua",male,45.8,1,0,W.E.P. 86499,20,1,Q,0,A141
5186,"Rivera, Mrs. Vicki",female,0.5,1,0,C.A. 37039,18.8996,3,S,0,
5187,"Wilson, Rev. Joseph",male,25.3,0,0,PC 68698,33.3048,2,Q,0,
5188,"Jones, Sir. Matthew",male,38.5,0,0,STON/O 50838,20,1,S,0,D7
5189,"Stanley, Rev. Ronald",male,56.4,0,0,LINE 98735,27.3337,1,Q,0,
5190,"Rowland, Lady. Katherine",female,41,1,0,LINE 92543,20,1,C,1,C98
5191,"Rodriguez, Sir. Leonard",male,27,0,0,LINE 86210,26.9761,3,Q,0,
5192,"Glover, Mrs. Jill",female,8.3,0,0,STON/O 37078,22.0271,3,S,0,
5193,"Kramer, Col. Michael",male,25.4,0,0,A/ 57073,40.6983,2,S,0,
5194,"Powell, Countess. Brittany",female,42.3,0,0,LINE 61557,20,1,S,1,C14
5195,"Dalton, Col. Anthony",male,25,0,0,STON/O 15622,7.1173,3,Q,0,
5196,"Anderson, Col. Ivan",male,24.4,0,0,A/ 32725,10,2,S,0,
5197,"Lowery, Lady. Kylie",female,34.1,0,1,STON/O 88326,64.3278,1,S,1,E74
5198,"Robinson, Dr. Michael",male,35.8,1,1,LINE 51059,47.1217,1,S,0,
5199,"Young, Countess. Deborah",female,51,0,0,W.E.P. 66503,36.3964,2,S,1,
5200,"Long, Miss. Amy",female,33.9,0,0,A/ 76369,20,1,S,0,
5201,"Rodriguez, Dr. Elizabeth",female,40.3,0,0,LINE 20025,20,1,S,1,E47
5202,"Shaw, Major. Corey",male,51.6,1,0,LINE 44127,191.4585,1,S,1,
5203,"Garcia, Major. Phillip",male,36,1,0,C.A. 30916,20.5487,2,S,1,
5204,"Nunez, Major. Luis",male,29,0,0,SOTON/OQ 13902,20,1,S,0,
5205,"Lambert, Mrs. Kristina",female,8.5,0,0,C.A. 47561,32.6752,2,S,1,
5206,"Beck, Dr. Ryan",male,35.4,0,0,PC 44533,10,2,S,0,
5207,"Garcia, Mrs. Anna",female,50.5,0,0,SOTON/OQ 55701,121.4929,1,C,1,A93
5208,"Hickman, Mrs. Lori",female,20.5,0,1,SOTON/OQ 31520,14.5978,2,S,1,
5209,"Ayala, Major. Thomas",male,34.6,0,1,LINE 79926,113.6534,1,S,0,D140
5210,"Gomez, Rev. David",male,46.3,0,0,STON/O 11938,9.8753,3,S,0,
5211,"Turner, Major. Mark",male,27.9,0,0,A/ 30803,5,3,S,0,
5212,"Green, Miss. Connie",female,52.5,0,0,C.A. 46975,20,1,S,1,
5213,"Harris, Mrs. Brittany",female,52.7,0,0,STON/O 27422,80.7356,1,S,1,D50
5214,"Elliott, Dr. James",male,30.8,0,0,STON/O 75817,31.5199,2,S,1,
5215,"Daniels, Lady. Amanda",female,9.8,0,0,LINE 96046,26.2379,3,C,1,
5216,"Washington, Miss. Erin",female,42,1,0,PC 96724,104.2525,1,C,1,
5217,"White, Rev. Cory",male,26.5,0,0,C.A. 87809,42.2825,1,Q,0,C48
5218,"Cunningham, Countess. Amber",female,20,0,0,W.E.P. 94844,27.9122,3,S,0,
5219,"Brooks, Lady. Lisa",female,51.2,0,0,SOTON/OQ 25036,22.3246,3,S,0,
5220,"Wong, Mrs. Julie",female,18.2,1,0,A/ 51343,66.0516,1,S,1,
5221,"Dixon, Sir. Philip",male,42.5,0,0,PC 74092,58.6496,1,C,1,B42
5222,"Coleman, Sir. Christopher",male,41,0,1,W.E.P. 53891,76.812,1,Q,1,B45
5223,"Reed, Miss. Tracy",female,33.3,1,0,PC 59223,20,1,S,1,
5224,"Macdonald, Major. Stephen",male,40.5,1,0,W.E.P. 61267,128.0002,1,S,1,B129
5225,"Ingram, Mrs. Laurie",female,16.6,0,0,C.A. 24233,14.7424,2,S,1,
5226,"Hughes, Col. Shaun",male,53.1,0,2,A/ 18227,20,1,S,0,B30
5227,"Palmer, Col. Jason",male,37.8,0,1,C.A. 39258,20,1,S,1,
5228,"Castillo, Dr. Kristen",female,33.3,0,1,LINE 29574,168.8548,1,S,1,
5229,"Baker, Sir. Craig",male,1.4,0,1,SOTON/OQ 28305,10,2,C,1,
5230,"Schmitt, Dr. David",male,37.3,0,2,LINE 14684,5,3,S,0,
5231,"Flores, Sir. Thomas",male,5.4,0,0,PC 50879,11.3952,2,S,0,
5232,"Mcknight, Rev. Michael",male,31.4,0,0,PC 39196,10,2,S,0,
5233,"Mills, Major. Reginald",male,44.4,0,0,LINE 21246,11.1255,3,S,0,
5234,"Boone, Dr. Ruth",female,29.5,0,1,SOTON/OQ 48634,102.9827,1,S,1,
5235,"Herrera, Countess. Catherine",female,26.6,0,0,C.A. 38599,133.7453,1,S,1,A59
5236,"King, Major. Jesus",male,44.4,0,0,STON/O 74096,21.1062,2,S,0,
5237,"Smith, Major. Bryan",male,34.1,0,0,PC 42284,124.3111,1,C,1,
5238,"Rivers, Dr. Alyssa",female,53.6,0,0,SOTON/OQ 71882,20,1,C,1,
5239,"Moore, Dr. Kiara",female,52,0,0,PC 34548,18.2489,2,Q,1,
5240,"Watkins, Mr. Richard",male,22.5,0,0,A/ 42498,71.3392,1,S,0,D141
5241,"Nunez, Sir. David",male,28.3,3,0,W.E.P. 14852,5,3,S,0,
5242,"Middleton, Dr. Jane",female,37.5,2,0,A/ 44890,8.5995,3,S,0,
5243,"Baxter, Dr. William",male,48.1,0,0,PC 87652,184.3617,1,S,0,E106
5244,"Nunez, Dr. Maria",female,31.4,1,0,W.E.P. 12696,61.5601,1,Q,1,E42
5245,"Bradley, Col. Ruben",male,45.6,1,0,W.E.P. 61868,21.9616,2,S,0,
5246,"Estes, Mr. Cory",male,43.4,0,0,LINE 36173,101.6549,1,S,0,
5247,"Gardner, Countess. Patricia",female,14.6,0,0,LINE 93139,113.2694,1,C,1,
5248,"Adams, Major. Steven",male,50.2,0,0,A/ 58780,146.8505,1,C,1,B51
5249,"Brandt, Miss. Kristina",female,41.9,1,0,LINE 84202,20,1,Q,1,
5250,"Wilson, Lady. Gabriella",female,7.6,0,0,LINE 61998,230.9014,1,S,1,A23
5251,"Simon, Dr. Zachary",male,21.3,0,1,SOTON/OQ 99117,18.0956,2,C,0,
5252,"Carroll, Major. Daniel",male,28.5,0,1,SOTON/OQ 10522,35.3879,2,S,0,
5253,"Hines, Sir. Bradley",male,31.3,0,1,W.E.P. 81992,11.7333,3,C,0,
5254,"Anderson, Dr. Kimberly",female,7.8,0,1,W.E.P. 26421,19.6908,2,S,1,
5255,"Morales, Rev. Michael",male,24.1,1,0,A/ 80914,6.1116,3,S,1,
5256,"Baker, Sir. Joel",male,61.6,0,0,STON/O 83746,163.7933,1,S,0,B28
5257,"Phillips, Dr. David",male,25.5,0,1,SOTON/OQ 59048,20,1,S,1,
5258,"Arnold, Lady. Linda",female,49.3,0,0,LINE 91173,10,2,C,1,
5259,"Jones, Sir. Robert",male,0.2,0,1,SOTON/OQ 40913,300,1,Q,0,
5260,"Acosta, Col. Daniel",male,21.6,0,0,PC 62888,7.2388,3,C,0,
5261,"Acosta, Rev. Michael",male,22.2,0,0,SOTON/OQ 75202,5,3,C,1,
5262,"Flores, Mrs. Cathy",female,12.5,0,0,PC 89247,5,3,S,1,
5263,"Johnson, Rev. Jose",male,67.8,0,1,PC 99575,197.202,1,S,0,E37
5264,"Neal, Dr. Sara",female,37.5,0,0,W.E.P. 22671,15.1154,3,S,1,
5265,"Fleming, Dr. Amber",female,43.3,0,0,W.E.P. 63194,9.9005,3,S,1,
5266,"Serrano, Sir. Brandon",male,65.9,0,1,STON/O 25344,64.3646,1,C,0,D94
5267,"Kelley, Mr. Derek",male,28.7,0,0,C.A. 79235,133.5423,1,C,0,A49
5268,"Patterson, Miss. Kelly",female,41.8,0,0,SOTON/OQ 54992,156.4522,1,Q,1,
5269,"Briggs, Mrs. Melissa",female,44.7,0,0,LINE 16178,166.4065,1,C,1,E121
5270,"Smith, Dr. Wayne",male,14.9,1,0,W.E.P. 99139,16.1815,2,S,0,
5271,"Thomas, Mr. Daniel",male,52.7,0,0,W.E.P. 28791,26.6869,2,C,0,
5272,"Richardson, Major. Lawrence",male,27.6,0,0,SOTON/OQ 28073,71.7731,1,S,0,E60
5273,"Branch, Countess. Laurie",female,38.6,1,1,A/ 43235,10,2,S,1,
5274,"Carter, Countess. Jennifer",female,36.9,1,0,LINE 67251,214.9222,1,S,1,
5275,"Barnes, Dr. Jessica",female,11.2,0,0,STON/O 18674,132.9724,1,S,1,D99
5276,"Cruz, Sir. Daniel",male,34.1,0,1,W.E.P. 96760,100.4197,1,S,0,D142
5277,"Khan, Sir. Joseph",male,52.5,0,0,STON/O 47123,10,2,Q,0,
5278,"Howell, Major. Stephen",male,33.5,0,1,PC 98806,30,3,C,0,
5279,"Robinson, Mr. Dale",male,12.6,0,0,SOTON/OQ 65593,13.7101,2,S,0,
5280,"Hansen, Dr. Scott",male,40.9,0,0,W.E.P. 44938,12.7368,3,S,0,
5281,"Wyatt, Rev. Tim",male,24.2,0,0,PC 54003,50,2,S,0,
5282,"Gardner, Dr. Dawn",female,42.9,0,0,SOTON/OQ 90618,61.5932,1,S,1,
5283,"Newman, Miss. Jennifer",female,36.1,2,1,PC 73841,29.0319,1,C,1,
5284,"Rangel, Major. Gregory",male,27.8,0,1,STON/O 85920,36.6094,1,S,1,
5285,"Santiago, Dr. James",male,53.8,0,0,SOTON/OQ 68031,161.006,1,C,1,D127
5286,"Ford, Sir. Darrell",male,48.2,0,0,SOTON/OQ 87725,20,1,C,1,B114
5287,"Woods, Countess. Shannon",female,40.8,1,0,LINE 11307,20,1,S,1,B106
5288,"Arnold, Mr. Steven",male,28.3,2,0,W.E.P. 28881,9.2725,3,S,0,
5289,"Thompson, Mr. Martin",male,61.5,0,1,STON/O 77603,86.197,1,S,1,A27
5290,"Jones, Dr. Samantha",female,41.3,0,0,SOTON/OQ 13063,20,1,S,1,
5291,"Thomas, Lady. Lauren",female,39.5,0,0,C.A. 91151,20,1,S,1,
5292,"Larson, Mrs. Kathy",female,24.5,0,0,LINE 20299,20,1,S,1,
5293,"Williams, Mr. David",male,46,0,0,SOTON/OQ 63439,209.8555,1,S,0,
5294,"Garcia, Mr. Todd",male,24.9,0,0,PC 97105,37.1083,2,S,0,
5295,"Harris, Rev. Ian",male,59.3,1,0,LINE 59932,20,1,Q,1,C99
5296,"Robinson, Mrs. Linda",female,0.5,0,0,A/ 95323,19.1943,2,S,1,
5297,"Cross, Dr. Stephanie",female,7,0,0,STON/O 21141,18.1265,3,Q,1,
5298,"White, Col. Seth",male,34.1,0,0,W.E.P. 16643,197.8964,1,S,1,D108
5299,"Cruz, Dr. Steven",male,20.1,0,0,W.E.P. 97709,22.7815,1,S,0,A9
5300,"Harris, Dr. Charles",male,25.2,3,0,STON/O 10688,43.5269,2,S,0,
5301,"Carrillo, Col. Kyle",male,21.1,0,0,PC 88797,5,3,S,0,
5302,"Haynes, Major. William",male,48,1,1,C.A. 29553,20,1,Q,0,E20
5303,"Davila, Major. Matthew",male,29.9,0,0,W.E.P. 60120,15.1875,3,S,0,
5304,"Whitehead, Dr. Brian",male,22.6,0,0,PC 35685,21.5324,2,S,0,
5305,"Davidson, Mr. James",male,36.7,0,0,W.E.P. 19364,19.2174,2,S,0,
5306,"Dennis, Sir. James",male,38.8,2,0,STON/O 51858,95.0705,1,S,0,
5307,"Ochoa, Miss. Angela",female,21.7,0,0,A/ 78697,59.2051,1,S,1,
5308,"Williams, Major. Marc",male,33.7,0,0,A/ 38794,9.4039,3,S,0,
5309,"Orozco, Mr. Kyle",male,14.6,1,0,C.A. 23395,148.786,1,S,1,D120
5310,"Downs, Col. Manuel",male,48.9,0,0,A/ 37476,43.799,1,S,0,D39
5311,"Whitney, Sir. Michael",male,46,0,0,A/ 95535,197.5856,1,S,0,
5312,"Silva, Sir. Steven",male,22,1,1,LINE 27803,164.4793,1,C,0,
5313,"Edwards, Col. Jonathan",male,47,1,0,C.A. 36929,179.4532,1,S,1,B4
5314,"Mccall, Sir. Dean",male,19.5,1,0,C.A. 21555,40.5765,1,S,1,
5315,"Mendoza, Mr. Eugene",male,39.9,0,0,LINE 72923,20,1,S,0,
5316,"Scott, Mrs. Donna",female,27.4,0,0,A/ 53387,5,3,S,0,
5317,"Butler, Col. Robert",male,32.7,0,0,STON/O 37845,20,1,C,0,A2
5318,"Pittman, Major. Justin",male,28.2,1,1,SOTON/OQ 17978,26.8229,3,C,0,
5319,"Rodriguez, Rev. Jeffrey",male,24.2,2,0,STON/O 64787,8.021,3,S,0,
5320,"Williams, Mrs. Amy",female,46,0,0,PC 86780,127.5335,1,S,1,
5321,"Robinson, Rev. Shawn",male,18.8,1,0,STON/O 27271,37.1623,2,S,0,
5322,"Gonzalez, Lady. Nicole",female,18.5,0,0,W.E.P. 44900,16.8821,3,C,1,
5323,"Anderson, Mr. Michael",male,46.5,1,0,PC 61203,16.132,3,S,0,
5324,"Clark, Mrs. Michele",female,40.9,2,1,STON/O 82233,20,1,C,1,D83
5325,"Hayes, Mr. Jeffrey",male,19.3,0,0,PC 15772,45.7419,2,S,0,
5326,"Cooper, Rev. Francisco",male,32.4,0,0,PC 83364,17.9552,2,C,0,
5327,"Ingram, Col. John",male,22.4,0,0,W.E.P. 51351,17.5078,3,Q,1,
5328,"Dennis, Rev. David",male,44.5,3,0,SOTON/OQ 23349,20,1,S,1,A69
5329,"Hunter, Miss. Courtney",female,6.7,0,1,A/ 56337,98.9321,1,C,1,C47
5330,"Anderson, Mrs. Elizabeth",female,10.8,0,1,SOTON/OQ 37086,30.4561,1,C,1,B67
5331,"Hill, Mr. Ronald",male,36.2,0,0,A/ 90284,180.313,1,C,0,
5332,"Fletcher, Dr. Linda",female,12.8,0,0,W.E.P. 81059,5,3,S,0,
5333,"Greene, Rev. Robert",male,62.2,0,0,SOTON/OQ 66393,57.3875,1,C,0,
5334,"Brock, Lady. Megan",female,13.7,1,1,SOTON/OQ 39533,10,2,Q,1,
5335,"James, Sir. Dustin",male,39.4,0,0,PC 84945,88.8813,1,S,0,
5336,"Barrett, Major. Gregory",male,39.9,0,0,LINE 52838,143.5467,1,S,0,
5337,"Young, Sir. Steve",male,32.5,0,1,A/ 49298,108.618,1,S,1,E110
5338,"May, Rev. Patrick",male,31.2,0,0,A/ 19914,68.3839,1,Q,0,D8
5339,"Morgan, Mrs. Beverly",female,24.8,0,0,C.A. 21658,50,2,S,1,
5340,"Hernandez, Rev. Steven",male,35.6,0,0,W.E.P. 25023,80.0568,1,S,0,E87
5341,"Griffin, Sir. Robert",male,28.2,1,1,LINE 89043,21.094,1,C,0,
5342,"Reese, Sir. Jeffrey",male,40.2,0,0,SOTON/OQ 15152,124.2924,1,C,1,D118
5343,"Barker, Mrs. Alicia",female,27.9,0,1,PC 29199,23.8699,3,S,1,
5344,"Benson, Sir. Richard",male,68.7,0,0,PC 48753,33.6534,1,C,1,
5345,"Kennedy, Dr. Danny",male,18.1,0,0,W.E.P. 11570,25.2814,2,S,0,
5346,"Wong, Sir. Stuart",male,24.6,1,0,SOTON/OQ 24439,28.7249,2,S,0,
5347,"Turner, Col. Gerald",male,52.2,0,2,W.E.P. 35817,20,1,C,0,A87
5348,"Price, Col. Hunter",male,37,0,0,STON/O 76781,20,1,S,0,
5349,"Hines, Dr. Jerome",male,27.1,0,0,STON/O 86555,20,1,S,0,B119
5350,"Clark, Mr. Gabriel",male,35.6,0,0,STON/O 41793,67.4099,1,S,1,A31
5351,"Vega, Sir. Justin",male,38.6,0,1,A/ 31971,14.0164,2,S,0,
5352,"Ryan, Rev. Timothy",male,50.8,0,0,LINE 44631,20,1,S,0,
5353,"Martin, Countess. Alice",female,15.4,0,0,LINE 73751,5,3,S,1,
5354,"Hernandez, Lady. Holly",female,40.7,0,1,LINE 53939,150.1379,1,S,1,
5355,"Bradford, Dr. Christopher",male,42.5,0,1,LINE 15000,20,1,S,0,B131
5356,"Cole, Lady. Toni",female,42.3,1,0,W.E.P. 89008,233.0516,1,C,1,
5357,"Garrett, Col. Jeffrey",male,36.6,0,0,W.E.P. 80208,32.3835,2,S,0,
5358,"Martinez, Mr. Clayton",male,60.1,0,1,SOTON/OQ 12660,193.3372,1,S,0,
5359,"Valdez, Sir. Christian",male,46.6,0,0,A/ 29141,73.586,1,S,0,B47
5360,"Leach, Col. Henry",male,14.7,0,0,PC 46843,15.1641,3,S,0,
5361,"Parker, Dr. Sonya",female,11,2,0,W.E.P. 47795,105.3667,1,S,1,
5362,"Miller, Lady. Brittany",female,52.2,1,0,PC 52675,90.3036,1,Q,1,
5363,"Richardson, Major. Craig",male,20.9,2,0,A/ 75699,27.2217,3,S,0,
5364,"Santiago, Mr. James",male,29.2,0,0,PC 81409,20,1,S,0,D36
5365,"Davis, Mr. Bryan",male,40,0,0,SOTON/OQ 96007,31.7279,2,S,1,
5366,"Bradley, Major. Jesse",male,21.6,0,0,C.A. 48864,5,3,C,1,
5367,"Bautista, Countess. Gina",female,11.5,0,0,PC 50511,5,3,S,0,
5368,"Hall, Rev. David",male,41.1,0,0,W.E.P. 87429,115.1433,1,C,1,A24
5369,"Anderson, Rev. Bruce",male,14.8,0,0,C.A. 70655,20.8995,2,S,0,
5370,"Bradley, Countess. Amy",female,28.2,0,0,SOTON/OQ 29098,5,3,S,0,
5371,"Mason, Miss. Samantha",female,18.6,0,0,LINE 46105,75.6445,1,S,1,A9
5372,"Barnes, Miss. Kristen",female,22,1,0,LINE 38279,118.1923,1,S,1,
5373,"Harris, Dr. Kevin",male,43.8,0,0,A/ 96440,123.6878,1,S,0,
5374,"Martinez, Rev. John",male,17.4,1,1,C.A. 44774,12.5321,2,S,0,
5375,"Fletcher, Lady. Kaitlyn",female,32.4,0,1,C.A. 76703,65.984,1,S,1,A112
5376,"Jones, Miss. Natalie",female,54.1,1,0,A/ 40990,82.6082,1,S,1,
5377,"Khan, Rev. Charles",male,26.9,0,0,LINE 80280,28.422,1,S,0,C9
5378,"Mueller, Dr. Martin",male,19.7,0,0,SOTON/OQ 61405,6.5667,3,S,0,
5379,"Miller, Rev. Vincent",male,37.3,1,0,A/ 63142,20,1,S,0,
5380,"Robertson, Lady. Cheryl",female,20.2,1,0,A/ 32979,5,3,S,0,
5381,"Miles, Sir. Eric",male,39,0,0,PC 59054,55.4887,1,S,0,A105
5382,"Bray, Dr. Kevin",male,55.2,2,0,STON/O 99641,85.4612,1,C,0,
5383,"Hancock, Mr. Robert",male,27.9,2,0,PC 87626,27.9136,3,Q,0,
5384,"Thompson, Col. Noah",male,37.7,0,0,A/ 61470,135.5073,1,C,0,B116
