PassengerId,Name,Sex,Age,Pclass,Survived,rango_edad
5091,"Webb, Mr. Andrew",male,44.4,1,0,Adulto
5092,"Garcia, Mr. Daniel",male,60,1,0,Senior
5093,"Smith, Lady. Elizabeth",female,48.5,1,1,Adulto
5094,"Phillips, Rev. Louis",male,45.3,1,0,Adulto
5095,"Roberson, Major. Harold",male,15.1,3,0,Adolescente
5096,"Nash, Mrs. Heather",female,39.3,3,1,Adulto_Joven
5097,"Davis, Mrs. Monica",female,43.9,1,1,Adulto
5098,"Townsend, Countess. Kimberly",female,16.6,1,1,Adolescente
5099,"Campos, Countess. Angela",female,27.8,1,1,Adulto_Joven
5100,"Williams, Mr. Michael",male,34.3,1,0,Adulto_Joven
5101,"Hill, Miss. Jennifer",female,31.1,2,1,Adulto_Joven
5102,"Novak, Dr. Shawn",male,27,2,0,Adulto_Joven
5103,"Gordon, Sir. Martin",male,39,1,1,Adulto_Joven
5104,"Robinson, Major. Robert",male,33.3,2,0,Adulto_Joven
5105,"Martin, Dr. Latoya",female,12.7,1,1,Infante
5106,"Robinson, Sir. Matthew",male,30.3,1,1,Adulto_Joven
5107,"Allen, Major. Jason",male,21.9,2,0,Adulto_Joven
5108,"Higgins, Col. Nicholas",male,45.7,2,0,Adulto
5109,"Cooper, Major. Benjamin",male,50.8,1,0,Adulto
5110,"Finley, Dr. Hunter",male,8.4,1,1,Infante
5111,"Reyes, Sir. Mark",male,32.9,1,0,Adulto_Joven
5112,"Potter, Rev. James",male,49.6,1,1,Adulto
5113,"Coleman, Major. James",male,42.3,3,0,Adulto
5114,"Cook, Rev. Matthew",male,44.6,1,0,Adulto
5115,"Hernandez, Col. Steven",male,35.2,3,0,Adulto_Joven
5116,"Davis, Lady. Jennifer",female,29.4,2,1,Adulto_Joven
5117,"Warren, Major. Jonathan",male,31.5,1,0,Adulto_Joven
5118,"Powell, Rev. Jonathan",male,58.5,1,0,Adulto
5119,"Sweeney, Countess. Crystal",female,39.7,1,1,Adulto_Joven
5120,"Small, Col. Daryl",male,34,1,1,Adulto_Joven
5121,"Miles, Lady. Madeline",female,25,1,1,Adulto_Joven
5122,"Ayala, Dr. Timothy",male,65.9,1,1,Senior
5123,"Bird, Miss. Angela",female,19.7,2,1,Adolescente
5124,"Lyons, Rev. John",male,37.9,1,1,Adulto_Joven
5125,"Mitchell, Dr. Shannon",female,52.7,2,1,Adulto
5126,"Curry, Mr. Bryan",male,53.4,1,0,Adulto
5127,"Black, Sir. Juan",male,46.5,3,0,Adulto
5128,"Henderson, Mr. Mark",male,27.7,2,0,Adulto_Joven
5129,"Young, Rev. Andrew",male,52.9,1,1,Adulto
5130,"Brown, Rev. Matthew",male,39.6,1,0,Adulto_Joven
5131,"Black, Mrs. Heather",female,13.3,1,1,Adolescente
5132,"King, Mrs. Mary",female,17.9,2,1,Adolescente
5133,"Green, Major. Michael",male,27,2,0,Adulto_Joven
5134,"Cannon, Dr. Kyle",male,39.6,1,1,Adulto_Joven
5135,"Gates, Dr. Michael",male,44,1,0,Adulto
5136,"Tran, Mrs. Nicole",female,26.8,1,1,Adulto_Joven
5137,"Beck, Rev. Sean",male,38.9,3,0,Adulto_Joven
5138,"Crawford, Sir. Alexander",male,28.2,1,0,Adulto_Joven
5139,"Austin, Col. Michael",male,18.5,2,1,Adolescente
5140,"Caldwell, Rev. Jason",male,71,1,1,Senior
5141,"Reese, Col. Matthew",male,8.9,2,0,Infante
5142,"Soto, Rev. Evan",male,5,1,0,Infante
5143,"Jones, Miss. Christina",female,25.5,1,1,Adulto_Joven
5144,"Barrera, Dr. Nicole",female,21.8,1,1,Adulto_Joven
5145,"Herman, Countess. Samantha",female,20.4,2,1,Adulto_Joven
5146,"Brown, Miss. Lindsay",female,31.2,1,1,Adulto_Joven
5147,"Adkins, Rev. Michael",male,57.9,1,0,Adulto
5148,"Cole, Miss. Miranda",female,35.2,1,1,Adulto_Joven
5149,"Wilson, Miss. Karen",female,15.5,1,1,Adolescente
5150,"Lewis, Mrs. Megan",female,43.5,3,1,Adulto
5151,"Le, Mrs. Susan",female,9.5,1,1,Infante
5152,"Roach, Sir. Paul",male,28.8,3,0,Adulto_Joven
5153,"Ellis, Miss. Robin",female,11.5,2,1,Infante
5154,"Fischer, Major. Shannon",male,24.6,1,0,Adulto_Joven
5155,"Ramirez, Miss. Susan",female,12.4,3,0,Infante
5156,"Adams, Rev. Alec",male,26.8,3,0,Adulto_Joven
5157,"Smith, Mr. Daniel",male,37.2,1,1,Adulto_Joven
5158,"Bradley, Lady. Sarah",female,22.7,2,1,Adulto_Joven
5159,"Soto, Dr. Walter",male,41,1,0,Adulto
5160,"Hughes, Dr. Scott",male,25.4,1,1,Adulto_Joven
5161,"Salinas, Dr. Alexis",female,52.4,1,1,Adulto
5162,"Perez, Sir. Alexander",male,52.1,2,1,Adulto
5163,"Chavez, Sir. Daniel",male,56.2,1,0,Adulto
5164,"Smith, Mr. Justin",male,42.9,1,1,Adulto
5165,"Oneill, Dr. Craig",male,5,2,0,Infante
5166,"Melendez, Major. Richard",male,22.5,3,1,Adulto_Joven
5167,"Franklin, Dr. Amber",female,8.4,3,1,Infante
5168,"Jones, Rev. Sean",male,40.8,1,0,Adulto
5169,"Orr, Dr. Jennifer",female,25.6,3,0,Adulto_Joven
5170,"Ali, Countess. Taylor",female,24.2,3,0,Adulto_Joven
5171,"Sanchez, Countess. Destiny",female,55.1,2,1,Adulto
5172,"Liu, Dr. Laura",female,26.3,1,1,Adulto_Joven
5173,"Rivera, Col. Kenneth",male,32.6,3,0,Adulto_Joven
5174,"Meyer, Col. Aaron",male,26.4,1,0,Adulto_Joven
5175,"Hamilton, Major. Christian",male,31.1,3,0,Adulto_Joven
5176,"Medina, Major. Robert",male,68.2,1,1,Senior
5177,"Ruiz, Dr. Michael",male,50.3,1,0,Adulto
5178,"Petty, Miss. Faith",female,52.7,1,1,Adulto
5179,"Richardson, Dr. Steven",male,27.7,1,0,Adulto_Joven
5180,"Mcdonald, Lady. Lindsey",female,28.7,3,0,Adulto_Joven
5181,"Sheppard, Lady. Brittany",female,18.2,2,1,Adolescente
5182,"Taylor, Rev. Malik",male,21.2,2,0,Adulto_Joven
5183,"Myers, Dr. Courtney",female,40.7,1,1,Adulto
5184,"Beard, Dr. Tricia",female,41.9,3,1,Adulto
5185,"Wise, Sir. Joshua",male,45.8,1,0,Adulto
5186,"Rivera, Mrs. Vicki",female,0.5,3,0,Infante
5187,"Wilson, Rev. Joseph",male,25.3,2,0,Adulto_Joven
5188,"Jones, Sir. Matthew",male,38.5,1,0,Adulto_Joven
5189,"Stanley, Rev. Ronald",male,56.4,1,0,Adulto
5190,"Rowland, Lady. Katherine",female,41,1,1,Adulto
5191,"Rodriguez, Sir. Leonard",male,27,3,0,Adulto_Joven
5192,"Glover, Mrs. Jill",female,8.3,3,0,Infante
5193,"Kramer, Col. Michael",male,25.4,2,0,Adulto_Joven
5194,"Powell, Countess. Brittany",female,42.3,1,1,Adulto
5195,"Dalton, Col. Anthony",male,25,3,0,Adulto_Joven
5196,"Anderson, Col. Ivan",male,24.4,2,0,Adulto_Joven
5197,"Lowery, Lady. Kylie",female,34.1,1,1,Adulto_Joven
5198,"Robinson, Dr. Michael",male,35.8,1,0,Adulto_Joven
5199,"Young, Countess. Deborah",female,51,2,1,Adulto
5200,"Long, Miss. Amy",female,33.9,1,0,Adulto_Joven
5201,"Rodriguez, Dr. Elizabeth",female,40.3,1,1,Adulto
5202,"Shaw, Major. Corey",male,51.6,1,1,Adulto
5203,"Garcia, Major. Phillip",male,36,2,1,Adulto_Joven
5204,"Nunez, Major. Luis",male,29,1,0,Adulto_Joven
5205,"Lambert, Mrs. Kristina",female,8.5,2,1,Infante
5206,"Beck, Dr. Ryan",male,35.4,2,0,Adulto_Joven
5207,"Garcia, Mrs. Anna",female,50.5,1,1,Adulto
5208,"Hickman, Mrs. Lori",female,20.5,2,1,Adulto_Joven
5209,"Ayala, Major. Thomas",male,34.6,1,0,Adulto_Joven
5210,"Gomez, Rev. David",male,46.3,3,0,Adulto
5211,"Turner, Major. Mark",male,27.9,3,0,Adulto_Joven
5212,"Green, Miss. Connie",female,52.5,1,1,Adulto
5213,"Harris, Mrs. Brittany",female,52.7,1,1,Adulto
5214,"Elliott, Dr. James",male,30.8,2,1,Adulto_Joven
5215,"Daniels, Lady. Amanda",female,9.8,3,1,Infante
5216,"Washington, Miss. Erin",female,42,1,1,Adulto
5217,"White, Rev. Cory",male,26.5,1,0,Adulto_Joven
5218,"Cunningham, Countess. Amber",female,20,3,0,Adulto_Joven
5219,"Brooks, Lady. Lisa",female,51.2,3,0,Adulto
5220,"Wong, Mrs. Julie",female,18.2,1,1,Adolescente
5221,"Dixon, Sir. Philip",male,42.5,1,1,Adulto
5222,"Coleman, Sir. Christopher",male,41,1,1,Adulto
5223,"Reed, Miss. Tracy",female,33.3,1,1,Adulto_Joven
5224,"Macdonald, Major. Stephen",male,40.5,1,1,Adulto
5225,"Ingram, Mrs. Laurie",female,16.6,2,1,Adolescente
5226,"Hughes, Col. Shaun",male,53.1,1,0,Adulto
5227,"Palmer, Col. Jason",male,37.8,1,1,Adulto_Joven
5228,"Castillo, Dr. Kristen",female,33.3,1,1,Adulto_Joven
5229,"Baker, Sir. Craig",male,1.4,2,1,Infante
5230,"Schmitt, Dr. David",male,37.3,3,0,Adulto_Joven
5231,"Flores, Sir. Thomas",male,5.4,2,0,Infante
5232,"Mcknight, Rev. Michael",male,31.4,2,0,Adulto_Joven
5233,"Mills, Major. Reginald",male,44.4,3,0,Adulto
5234,"Boone, Dr. Ruth",female,29.5,1,1,Adulto_Joven
5235,"Herrera, Countess. Catherine",female,26.6,1,1,Adulto_Joven
5236,"King, Major. Jesus",male,44.4,2,0,Adulto
5237,"Smith, Major. Bryan",male,34.1,1,1,Adulto_Joven
5238,"Rivers, Dr. Alyssa",female,53.6,1,1,Adulto
5239,"Moore, Dr. Kiara",female,52,2,1,Adulto
5240,"Watkins, Mr. Richard",male,22.5,1,0,Adulto_Joven
5241,"Nunez, Sir. David",male,28.3,3,0,Adulto_Joven
5242,"Middleton, Dr. Jane",female,37.5,3,0,Adulto_Joven
5243,"Baxter, Dr. William",male,48.1,1,0,Adulto
5244,"Nunez, Dr. Maria",female,31.4,1,1,Adulto_Joven
5245,"Bradley, Col. Ruben",male,45.6,2,0,Adulto
5246,"Estes, Mr. Cory",male,43.4,1,0,Adulto
5247,"Gardner, Countess. Patricia",female,14.6,1,1,Adolescente
5248,"Adams, Major. Steven",male,50.2,1,1,Adulto
5249,"Brandt, Miss. Kristina",female,41.9,1,1,Adulto
5250,"Wilson, Lady. Gabriella",female,7.6,1,1,Infante
5251,"Simon, Dr. Zachary",male,21.3,2,0,Adulto_Joven
5252,"Carroll, Major. Daniel",male,28.5,2,0,Adulto_Joven
5253,"Hines, Sir. Bradley",male,31.3,3,0,Adulto_Joven
5254,"Anderson, Dr. Kimberly",female,7.8,2,1,Infante
5255,"Morales, Rev. Michael",male,24.1,3,1,Adulto_Joven
5256,"Baker, Sir. Joel",male,61.6,1,0,Senior
5257,"Phillips, Dr. David",male,25.5,1,1,Adulto_Joven
5258,"Arnold, Lady. Linda",female,49.3,2,1,Adulto
5259,"Jones, Sir. Robert",male,0.2,1,0,Infante
5260,"Acosta, Col. Daniel",male,21.6,3,0,Adulto_Joven
5261,"Acosta, Rev. Michael",male,22.2,3,1,Adulto_Joven
5262,"Flores, Mrs. Cathy",female,12.5,3,1,Infante
5263,"Johnson, Rev. Jose",male,67.8,1,0,Senior
5264,"Neal, Dr. Sara",female,37.5,3,1,Adulto_Joven
5265,"Fleming, Dr. Amber",female,43.3,3,1,Adulto
5266,"Serrano, Sir. Brandon",male,65.9,1,0,Senior
5267,"Kelley, Mr. Derek",male,28.7,1,0,Adulto_Joven
5268,"Patterson, Miss. Kelly",female,41.8,1,1,Adulto
5269,"Briggs, Mrs. Melissa",female,44.7,1,1,Adulto
5270,"Smith, Dr. Wayne",male,14.9,2,0,Adolescente
5271,"Thomas, Mr. Daniel",male,52.7,2,0,Adulto
5272,"Richardson, Major. Lawrence",male,27.6,1,0,Adulto_Joven
5273,"Branch, Countess. Laurie",female,38.6,2,1,Adulto_Joven
5274,"Carter, Countess. Jennifer",female,36.9,1,1,Adulto_Joven
5275,"Barnes, Dr. Jessica",female,11.2,1,1,Infante
5276,"Cruz, Sir. Daniel",male,34.1,1,0,Adulto_Joven
5277,"Khan, Sir. Joseph",male,52.5,2,0,Adulto
5278,"Howell, Major. Stephen",male,33.5,3,0,Adulto_Joven
5279,"Robinson, Mr. Dale",male,12.6,2,0,Infante
5280,"Hansen, Dr. Scott",male,40.9,3,0,Adulto
5281,"Wyatt, Rev. Tim",male,24.2,2,0,Adulto_Joven
5282,"Gardner, Dr. Dawn",female,42.9,1,1,Adulto
5283,"Newman, Miss. Jennifer",female,36.1,1,1,Adulto_Joven
5284,"Rangel, Major. Gregory",male,27.8,1,1,Adulto_Joven
5285,"Santiago, Dr. James",male,53.8,1,1,Adulto
5286,"Ford, Sir. Darrell",male,48.2,1,1,Adulto
5287,"Woods, Countess. Shannon",female,40.8,1,1,Adulto
5288,"Arnold, Mr. Steven",male,28.3,3,0,Adulto_Joven
5289,"Thompson, Mr. Martin",male,61.5,1,1,Senior
5290,"Jones, Dr. Samantha",female,41.3,1,1,Adulto
5291,"Thomas, Lady. Lauren",female,39.5,1,1,Adulto_Joven
5292,"Larson, Mrs. Kathy",female,24.5,1,1,Adulto_Joven
5293,"Williams, Mr. David",male,46,1,0,Adulto
5294,"Garcia, Mr. Todd",male,24.9,2,0,Adulto_Joven
5295,"Harris, Rev. Ian",male,59.3,1,1,Adulto
5296,"Robinson, Mrs. Linda",female,0.5,2,1,Infante
5297,"Cross, Dr. Stephanie",female,7,3,1,Infante
5298,"White, Col. Seth",male,34.1,1,1,Adulto_Joven
5299,"Cruz, Dr. Steven",male,20.1,1,0,Adulto_Joven
5300,"Harris, Dr. Charles",male,25.2,2,0,Adulto_Joven
5301,"Carrillo, Col. Kyle",male,21.1,3,0,Adulto_Joven
5302,"Haynes, Major. William",male,48,1,0,Adulto
5303,"Davila, Major. Matthew",male,29.9,3,0,Adulto_Joven
5304,"Whitehead, Dr. Brian",male,22.6,2,0,Adulto_Joven
5305,"Davidson, Mr. James",male,36.7,2,0,Adulto_Joven
5306,"Dennis, Sir. James",male,38.8,1,0,Adulto_Joven
5307,"Ochoa, Miss. Angela",female,21.7,1,1,Adulto_Joven
5308,"Williams, Major. Marc",male,33.7,3,0,Adulto_Joven
5309,"Orozco, Mr. Kyle",male,14.6,1,1,Adolescente
5310,"Downs, Col. Manuel",male,48.9,1,0,Adulto
5311,"Whitney, Sir. Michael",male,46,1,0,Adulto
5312,"Silva, Sir. Steven",male,22,1,0,Adulto_Joven
5313,"Edwards, Col. Jonathan",male,47,1,1,Adulto
5314,"Mccall, Sir. Dean",male,19.5,1,1,Adolescente
5315,"Mendoza, Mr. Eugene",male,39.9,1,0,Adulto_Joven
5316,"Scott, Mrs. Donna",female,27.4,3,0,Adulto_Joven
5317,"Butler, Col. Robert",male,32.7,1,0,Adulto_Joven
5318,"Pittman, Major. Justin",male,28.2,3,0,Adulto_Joven
5319,"Rodriguez, Rev. Jeffrey",male,24.2,3,0,Adulto_Joven
5320,"Williams, Mrs. Amy",female,46,1,1,Adulto
5321,"Robinson, Rev. Shawn",male,18.8,2,0,Adolescente
5322,"Gonzalez, Lady. Nicole",female,18.5,3,1,Adolescente
5323,"Anderson, Mr. Michael",male,46.5,3,0,Adulto
5324,"Clark, Mrs. Michele",female,40.9,1,1,Adulto
5325,"Hayes, Mr. Jeffrey",male,19.3,2,0,Adolescente
5326,"Cooper, Rev. Francisco",male,32.4,2,0,Adulto_Joven
5327,"Ingram, Col. John",male,22.4,3,1,Adulto_Joven
5328,"Dennis, Rev. David",male,44.5,1,1,Adulto
5329,"Hunter, Miss. Courtney",female,6.7,1,1,Infante
5330,"Anderson, Mrs. Elizabeth",female,10.8,1,1,Infante
5331,"Hill, Mr. Ronald",male,36.2,1,0,Adulto_Joven
5332,"Fletcher, Dr. Linda",female,12.8,3,0,Infante
5333,"Greene, Rev. Robert",male,62.2,1,0,Senior
5334,"Brock, Lady. Megan",female,13.7,2,1,Adolescente
5335,"James, Sir. Dustin",male,39.4,1,0,Adulto_Joven
5336,"Barrett, Major. Gregory",male,39.9,1,0,Adulto_Joven
5337,"Young, Sir. Steve",male,32.5,1,1,Adulto_Joven
5338,"May, Rev. Patrick",male,31.2,1,0,Adulto_Joven
5339,"Morgan, Mrs. Beverly",female,24.8,2,1,Adulto_Joven
5340,"Hernandez, Rev. Steven",male,35.6,1,0,Adulto_Joven
5341,"Griffin, Sir. Robert",male,28.2,1,0,Adulto_Joven
5342,"Reese, Sir. Jeffrey",male,40.2,1,1,Adulto
5343,"Barker, Mrs. Alicia",female,27.9,3,1,Adulto_Joven
5344,"Benson, Sir. Richard",male,68.7,1,1,Senior
5345,"Kennedy, Dr. Danny",male,18.1,2,0,Adolescente
5346,"Wong, Sir. Stuart",male,24.6,2,0,Adulto_Joven
5347,"Turner, Col. Gerald",male,52.2,1,0,Adulto
5348,"Price, Col. Hunter",male,37,1,0,Adulto_Joven
5349,"Hines, Dr. Jerome",male,27.1,1,0,Adulto_Joven
5350,"Clark, Mr. Gabriel",male,35.6,1,1,Adulto_Joven
5351,"Vega, Sir. Justin",male,38.6,2,0,Adulto_Joven
5352,"Ryan, Rev. Timothy",male,50.8,1,0,Adulto
5353,"Martin, Countess. Alice",female,15.4,3,1,Adolescente
5354,"Hernandez, Lady. Holly",female,40.7,1,1,Adulto
5355,"Bradford, Dr. Christopher",male,42.5,1,0,Adulto
5356,"Cole, Lady. Toni",female,42.3,1,1,Adulto
5357,"Garrett, Col. Jeffrey",male,36.6,2,0,Adulto_Joven
5358,"Martinez, Mr. Clayton",male,60.1,1,0,Senior
5359,"Valdez, Sir. Christian",male,46.6,1,0,Adulto
5360,"Leach, Col. Henry",male,14.7,3,0,Adolescente
5361,"Parker, Dr. Sonya",female,11,1,1,Infante
5362,"Miller, Lady. Brittany",female,52.2,1,1,Adulto
5363,"Richardson, Major. Craig",male,20.9,3,0,Adulto_Joven
5364,"Santiago, Mr. James",male,29.2,1,0,Adulto_Joven
5365,"Davis, Mr. Bryan",male,40,2,1,Adulto
5366,"Bradley, Major. Jesse",male,21.6,3,1,Adulto_Joven
5367,"Bautista, Countess. Gina",female,11.5,3,0,Infante
5368,"Hall, Rev. David",male,41.1,1,1,Adulto
5369,"Anderson, Rev. Bruce",male,14.8,2,0,Adolescente
5370,"Bradley, Countess. Amy",female,28.2,3,0,Adulto_Joven
5371,"Mason, Miss. Samantha",female,18.6,1,1,Adolescente
5372,"Barnes, Miss. Kristen",female,22,1,1,Adulto_Joven
5373,"Harris, Dr. Kevin",male,43.8,1,0,Adulto
5374,"Martinez, Rev. John",male,17.4,2,0,Adolescente
5375,"Fletcher, Lady. Kaitlyn",female,32.4,1,1,Adulto_Joven
5376,"Jones, Miss. Natalie",female,54.1,1,1,Adulto
5377,"Khan, Rev. Charles",male,26.9,1,0,Adulto_Joven
5378,"Mueller, Dr. Martin",male,19.7,3,0,Adolescente
5379,"Miller, Rev. Vincent",male,37.3,1,0,Adulto_Joven
5380,"Robertson, Lady. Cheryl",female,20.2,3,0,Adulto_Joven
5381,"Miles, Sir. Eric",male,39,1,0,Adulto_Joven
5382,"Bray, Dr. Kevin",male,55.2,1,0,Adulto
5383,"Hancock, Mr. Robert",male,27.9,3,0,Adulto_Joven
5384,"Thompson, Col. Noah",male,37.7,1,0,Adulto_Joven
5385,"Simon, Col. Leonard",male,37.4,3,0,Adulto_Joven
5386,"Combs, Rev. Jordan",male,53.1,1,0,Adulto
5387,"Anderson, Dr. Andre",male,51.6,1,1,Adulto
5388,"Lawson, Countess. Katherine",female,32.2,1,1,Adulto_Joven
5389,"Knight, Major. Joshua",male,6.9,2,0,Infante
5390,"Jones, Rev. Jason",male,14.4,3,1,Adolescente
5391,"Silva, Countess. Christine",female,35,3,1,Adulto_Joven
5392,"Garcia, Lady. Julie",female,8.7,2,1,Infante
5393,"Green, Miss. Ashley",female,48.4,2,1,Adulto
5394,"Garcia, Dr. Beth",female,32.3,1,1,Adulto_Joven
5395,"Mann, Mrs. Christina",female,31.1,2,1,Adulto_Joven
5396,"Cherry, Sir. David",male,14.6,2,0,Adolescente
5397,"Munoz, Countess. Shirley",female,36,1,1,Adulto_Joven
5398,"Pruitt, Col. Dalton",male,40.6,3,0,Adulto
5399,"Turner, Rev. Jose",male,28.9,1,0,Adulto_Joven
5400,"Anderson, Rev. Michael",male,22.6,3,0,Adulto_Joven
5401,"Henderson, Dr. Joshua",male,69.9,1,0,Senior
5402,"Meyer, Rev. Nicholas",male,27.9,2,0,Adulto_Joven
5403,"Phelps, Sir. Gary",male,24.8,1,1,Adulto_Joven
5404,"Ochoa, Col. Joseph",male,34.3,1,0,Adulto_Joven
5405,"Hughes, Countess. Patricia",female,38.7,3,0,Adulto_Joven
5406,"Mckinney, Major. Paul",male,32,3,0,Adulto_Joven
5407,"Vazquez, Dr. Judith",female,45.7,1,1,Adulto
5408,"Rodriguez, Lady. Marcia",female,32.7,1,1,Adulto_Joven
5409,"Henderson, Dr. Brad",male,27,3,0,Adulto_Joven
5410,"Jefferson, Miss. Stacy",female,29.6,1,1,Adulto_Joven
5411,"Prince, Lady. Hannah",female,35.5,1,0,Adulto_Joven
5412,"Bauer, Col. Michael",male,22.8,3,1,Adulto_Joven
5413,"Brooks, Miss. Madeline",female,15.7,2,1,Adolescente
5414,"Morris, Sir. Malik",male,18.2,2,0,Adolescente
5415,"Johnson, Countess. Jordan",female,34.4,1,1,Adulto_Joven
5416,"Jones, Mr. Jeffery",male,40.8,1,1,Adulto
5417,"Tyler, Dr. Rachael",female,14.3,2,1,Adolescente
5418,"Brown, Col. Herbert",male,29.9,2,0,Adulto_Joven
5419,"White, Dr. Natalie",female,37.1,2,1,Adulto_Joven
5420,"Mitchell, Sir. Joseph",male,28.9,1,1,Adulto_Joven
5421,"King, Dr. Leslie",female,34.8,1,1,Adulto_Joven
5422,"Smith, Countess. Ashley",female,14.4,2,1,Adolescente
5423,"Pham, Rev. Peter",male,39.1,1,1,Adulto_Joven
5424,"Green, Rev. Scott",male,12.9,2,0,Infante
5425,"Robinson, Countess. Christine",female,23.3,2,1,Adulto_Joven
5426,"Hogan, Major. Stephen",male,32.8,1,0,Adulto_Joven
5427,"Smith, Dr. Crystal",female,38.7,2,1,Adulto_Joven
5428,"Cline, Major. Brandon",male,30.4,1,0,Adulto_Joven
5429,"Harris, Col. Ivan",male,41.1,2,0,Adulto
5430,"Warren, Mrs. Jacqueline",female,34.9,1,1,Adulto_Joven
5431,"Hernandez, Countess. Emily",female,45.7,1,1,Adulto
5432,"Davis, Sir. Matthew",male,50.6,2,0,Adulto
5433,"Perez, Col. Tony",male,31.8,2,0,Adulto_Joven
5434,"Hill, Col. Michael",male,52.6,1,1,Adulto
5435,"Robinson, Dr. Alexander",male,40.1,1,0,Adulto
5436,"Kane, Dr. Joshua",male,40.2,1,0,Adulto
5437,"Carr, Dr. John",male,38,2,1,Adulto_Joven
5438,"Palmer, Countess. Alexis",female,43.9,1,1,Adulto
5439,"Salazar, Sir. Michael",male,45.2,1,0,Adulto
5440,"Johnson, Dr. Becky",female,34.6,1,1,Adulto_Joven
5441,"Lara, Miss. Shannon",female,52.7,1,1,Adulto
5442,"Riggs, Rev. Dennis",male,4.3,2,0,Infante
5443,"Nelson, Col. Gabriel",male,24.3,3,1,Adulto_Joven
5444,"Young, Mr. Matthew",male,53.8,1,0,Adulto
5445,"Harris, Sir. John",male,61.1,2,0,Senior
5446,"Thomas, Mrs. Brandy",female,16.9,1,1,Adolescente
5447,"Hurley, Dr. Daniel",male,51.2,1,0,Adulto
5448,"Ramos, Rev. Elijah",male,34.1,1,0,Adulto_Joven
5449,"Ball, Rev. Michael",male,29.7,2,0,Adulto_Joven
5450,"Weaver, Mrs. Samantha",female,38.1,1,1,Adulto_Joven
5451,"Powell, Mr. Craig",male,42.4,1,0,Adulto
5452,"Moss, Dr. Lindsey",female,34.6,1,1,Adulto_Joven
5453,"Dalton, Sir. Zachary",male,34.3,2,0,Adulto_Joven
5454,"Mclean, Dr. Katherine",female,26.1,1,1,Adulto_Joven
5455,"Young, Major. Steve",male,32.2,3,0,Adulto_Joven
5456,"Myers, Major. Zachary",male,51.3,1,0,Adulto
5457,"Malone, Col. Stephen",male,15.1,2,0,Adolescente
5458,"Vaughan, Col. Robert",male,17.7,2,0,Adolescente
5459,"Lee, Sir. Phillip",male,24.4,1,0,Adulto_Joven
5460,"Bradley, Rev. Carl",male,40.4,1,1,Adulto
5461,"Bowman, Dr. Brittany",female,36.8,3,1,Adulto_Joven
5462,"Wagner, Miss. Stephanie",female,34.6,3,1,Adulto_Joven
5463,"Harvey, Dr. Albert",male,38.6,3,0,Adulto_Joven
5464,"Booker, Rev. Michael",male,39.5,1,0,Adulto_Joven
5465,"Hernandez, Col. Darren",male,51.5,1,0,Adulto
5466,"Moyer, Dr. Lisa",female,23,2,0,Adulto_Joven
5467,"Perkins, Mr. Bruce",male,49.6,3,0,Adulto
5468,"Valencia, Miss. Kimberly",female,54,1,1,Adulto
5469,"Valencia, Lady. Peggy",female,27.4,2,1,Adulto_Joven
5470,"Pham, Lady. Terri",female,42.1,1,1,Adulto
5471,"Brown, Major. Jason",male,29.5,3,0,Adulto_Joven
5472,"Delgado, Rev. Robert",male,32.7,3,0,Adulto_Joven
5473,"Gutierrez, Sir. Bradley",male,25.4,1,1,Adulto_Joven
5474,"Jensen, Miss. Debra",female,24.7,3,1,Adulto_Joven
5475,"Duke, Countess. Brenda",female,42.1,2,0,Adulto
5476,"Martinez, Col. Justin",male,43.1,2,0,Adulto
5477,"Wright, Sir. Michael",male,30.6,2,0,Adulto_Joven
5478,"Mcintosh, Col. Alexander",male,6.2,3,0,Infante
5479,"Rasmussen, Sir. Michael",male,24.4,2,1,Adulto_Joven
5480,"Roberts, Col. Michael",male,48.5,1,1,Adulto
5481,"Russell, Rev. Carlos",male,36.7,1,1,Adulto_Joven
5482,"Murray, Rev. Richard",male,35.2,3,0,Adulto_Joven
5483,"Davis, Major. Robert",male,51.4,1,0,Adulto
5484,"Yu, Lady. Christine",female,30.7,1,1,Adulto_Joven
5485,"West, Countess. Donna",female,43.4,2,1,Adulto
5486,"Stewart, Lady. Danielle",female,45.9,2,1,Adulto
5487,"Sanders, Dr. Christopher",male,41.3,1,0,Adulto
5488,"Robinson, Col. Brad",male,9.6,1,1,Infante
5489,"Morales, Dr. Kenneth",male,12.8,3,0,Infante
5490,"Mooney, Lady. Grace",female,27.3,1,0,Adulto_Joven
5491,"Smith, Dr. John",male,46.3,1,0,Adulto
5492,"Parker, Sir. Michael",male,60.3,3,0,Senior
5493,"Adams, Countess. Laura",female,32.6,1,1,Adulto_Joven
5494,"Turner, Miss. Brenda",female,23,2,1,Adulto_Joven
5495,"Barnes, Miss. Jessica",female,55.5,3,0,Adulto
5496,"Mckee, Mr. Timothy",male,55.7,1,1,Adulto
5497,"Williams, Lady. Natalie",female,34.2,3,1,Adulto_Joven
5498,"Hunter, Mr. David",male,24.3,1,1,Adulto_Joven
5499,"Suarez, Countess. Tamara",female,42.2,1,1,Adulto
5500,"Hansen, Lady. Karen",female,16.1,2,1,Adolescente
5501,"Solomon, Dr. Shirley",female,28,2,1,Adulto_Joven
5502,"Bryant, Dr. Shawn",male,25.7,2,0,Adulto_Joven
5503,"Jenkins, Dr. Kelly",male,40.3,1,0,Adulto
5504,"Parker, Sir. Caleb",male,63.1,1,1,Senior
